,Bedroom Info,Bathroom Info,Rooms Info,Interior Info,Exterior Info,Property Info,Laundry Info,Fireplace Info,Flooring Info,Kitchen+Dining Info,Living Room Info
12217,[],[],[],[],[],[],[],[],[],[],[]
12218,[],[],['patio'],['fireplace'],[],[],[],[],[],[],[]
12219,[],[],[],[],[],[],[],[],[],[],[]
12220,[],[],['deck'],[],[],"['ceiling fan', 'walk', 'carpet', 'wood', 'laminate']",[],[],[],[],['fireplace']
12221,[],[],['wood'],[],[],"['fireplace', 'wood', 'carpet', 'wood']",[],[],[],[],[]
12222,[],[],[],['fireplace'],[],['wood'],['bar'],[],[],['deck'],[]
12223,[],['walk'],"['deck', 'patio']",[],[],"['walk', 'carpet']",[],[],[],[],['office']
12224,[],[],"['patio', 'patio', 'pool', 'pool']",[],['carpet'],"['ceiling fan', 'spa', 'spa']",[],"['dryer', 'washer']",[],[],"['walk', 'walk', 'pantry']"
12225,[],[],[],[],[],"['dryer', 'washer']",[],['dryer'],[],[],[]
12226,[],[],[],[],[],['walk'],[],[],[],[],['office']
12228,[],[],[],[],[],[],[],[],[],[],[]
12229,[],[],['patio'],[],[],"['carpet', 'wood', 'fireplace']",[],[],[],[],[]
12230,[],[],['wood'],"['fireplace', 'wood']",[],"['washer', 'dryer']",[],[],[],"['deck', 'patio', 'walk', 'washer', 'dryer']","['office', 'office']"
12231,[],[],[],[],[],"['fireplace', 'fireplace', 'island', 'walk', 'pantry', 'walk', 'wood']",[],[],[],"['deck', 'patio']",[]
12232,[],[],['wood'],[],[],[],[],[],[],[],[]
12233,[],[],[],[],[],[],[],[],[],[],[]
12234,[],[],[],[],[],[],[],[],[],[],[]
12235,[],[],['hot tub'],"['fireplace', 'wood']",[],"['pantry', 'carpet', 'island', 'wood', 'walk', 'vaulted']",[],[],[],[],[]
12236,[],[],['patio'],"['fireplace', 'fireplace', 'wood']",[],"['dryer', 'washer', 'carpet', 'marble']",[],[],[],[],"['granite', 'island']"
12238,[],[],"['pool', 'pool']","['fireplace', 'fireplace']",['carpet'],"['dryer', 'washer', 'high ceiling', 'vaulted', 'walk']",[],[],[],[],['office']
12239,[],[],[],[],[],['laminate'],['bar'],[],[],[],[]
12240,[],[],"['deck', 'patio']",[],[],"['carpet', 'laminate']",[],[],[],[],[]
12241,[],[],[],[],[],"['dryer', 'washer', 'wood']",[],[],[],[],[]
12242,[],[],"['pool', 'pool', 'spa', 'spa']",[],[],"['dryer', 'washer', 'wood', 'walk']",[],[],[],[],[]
12245,[],[],[],[],[],"['walk', 'dryer', 'washer', 'dryer', 'washer']",[],[],[],['walk'],"['office', 'bar']"
12246,[],[],[],[],[],"['fireplace', 'fireplace', 'washer', 'island', 'pantry', 'walk', 'vaulted', 'walk', 'wood']",[],[],[],['patio'],[]
12247,[],['walk'],[],[],[],[],[],[],[],[],[]
12248,[],['wood'],[],[],[],"['fireplace', 'ceiling fan', 'wood', 'wood']",[],[],['wood'],[],[]
12249,[],"['walk', 'ceiling fan']",[],[],[],['carpet'],[],[],[],[],"['ceiling fan', 'granite', 'office', 'washer', 'dryer']"
12250,[],[],['pool'],[],[],"['walk', 'carpet', 'laminate']",[],[],[],[],[]
12251,[],[],"['pool', 'pool']",[],[],"['pantry', 'walk', 'island', 'office', 'dryer', 'washer', 'washer', 'dryer', 'carpet', 'laminate']",[],[],[],['wood'],[]
12252,[],[],[],[],['wood'],[],[],[],[],[],[]
12253,[],['ceiling fan'],[],[],[],"['ceiling fan', 'carpet', 'laminate']",[],[],[],[],"['laminate', 'laminate', 'granite', 'granite', 'washer', 'dryer']"
12254,[],[],[],[],[],"['washer', 'dryer', 'carpet', 'carpet', 'wood']",[],[],[],[],[]
12255,[],[],"['pool', 'patio', 'deck', 'pool']",[],[],"['laminate', 'fireplace']",[],[],[],"['carpet', 'laminate', 'wood']",[]
12256,[],[],[],[],[],"['pantry', 'walk', 'dryer', 'washer']",[],[],[],"['patio', 'pool']",[]
12257,[],[],[],[],['laminate'],['high ceiling'],[],[],[],[],[]
12258,[],[],"['pool', 'pool', 'spa']",[],['wood'],"['dryer', 'washer', 'wood']",[],[],[],[],[]
12259,[],[],[],"['fireplace', 'fireplace']",[],['laminate'],[],[],[],[],[]
12261,[],[],[],[],[],"['ceiling fan', 'carpet', 'wood']",[],[],[],[],[]
12262,[],[],"['deck', 'wood']",[],[],"['fireplace', 'wood', 'fireplace', 'carpet']",[],[],[],[],['office']
12264,[],[],[],[],[],[],[],[],[],[],[]
12265,[],['carpet'],[],[],[],['bar'],['bar'],[],['carpet'],[],[]
